"","hazard","exposure","housing","poverty","severity","vulnerability","pop_density","hc_wt_cnt","dist_epicenter"
"2529",-0.421028591228062,-0.385531111914048,0.528899118111476,-0.950234373952078,-1.24943177462689,-0.387618313935726,-0.211239403378527,-0.181153622798221,0.553217404214006
"2530",-0.422790712267449,0.0908310340226816,-1.27962527202178,-0.113430845307273,-1.24944443149515,-0.94861949259971,-0.499728135848246,-0.181153622798221,-0.0978008849628857
"2531",-0.418830805234512,-0.488870090889735,0.536423357901715,-1.32693049579464,-1.2498885971141,-0.677122716065477,-0.541602900387068,-0.181153622798221,-0.709956496435409
"2532",-0.419061085905682,-0.449954465086615,-0.199255169985554,-1.24486455498669,-1.25021983383812,-1.1073340424235,-0.363578034309901,-0.181153622798221,-0.440345495194979
"2533",-0.417967445173255,-0.515358875699184,0.536423357901715,-1.32693049579464,-1.25034274862462,-0.677122716065477,-0.26643053886968,-0.0849407593048262,-0.502528791069408
"2534",-0.42039430660164,-0.490941227510962,1.33158908931182,-0.320613712452903,-1.25045980150759,0.644134839589643,-0.42820159922562,0.492336421655542,-0.355554206789905
"2535",-0.422876911916712,-0.0940454466357338,0.345177335533303,-0.0744158895883173,-1.25094744350463,0.173772555104134,-0.364345031166224,-0.181153622798221,0.910849658155265
"2536",-0.422737402057304,-0.233901881469107,0.345311521556482,0.818892056848064,-1.25378414896854,0.872392551058957,-0.419405614000981,-0.181153622798221,2.44490918539262
"2537",-0.422170179346668,-0.238916222309803,0.528899118111476,-0.950234373952078,-1.25441573168068,-0.387618313935726,-0.245395242107972,-0.181153622798221,0.398329734227853
"2538",-0.421914655594195,-0.287424495995195,0.528899118111476,-0.950234373952078,-1.25464582029766,-0.387618313935726,-0.243143208785151,-0.181153622798221,0.636505202250399
"2539",-0.422635726791312,-0.0937184239446816,-0.53320460656984,-0.195496786115223,-1.25494329587617,-0.511189339941422,-0.418589659898509,-0.181153622798221,-0.382027701353065
"2540",-0.422762318919485,0.412838767511139,-1.6708457464985,-1.01212016526542,-1.25505022041548,-1.91426148516953,-0.528857697306468,-0.0849407593048262,0.980513512538587
"2541",-0.422128080700804,-0.348141588458119,1.33158908931182,-0.320613712452903,-1.25529047298913,0.644134839589643,0.0911858251613995,-0.0849407593048262,0.313580357856724
"2542",-0.421152004425969,-0.308680928380964,-0.199255169985554,-1.24486455498669,-1.25568598409649,-1.1073340424235,-0.172612136167541,-0.181153622798221,-0.114171021935798
"2543",-0.42081866717604,-0.414091043977878,0.528899118111476,-0.950234373952078,-1.25586847946995,-0.387618313935726,-0.391695812681059,-0.181153622798221,-0.325186116923673
"2544",-0.421504909363447,-0.424664759933306,1.33158908931182,-0.320613712452903,-1.25637944799686,0.644134839589643,-0.489822453044246,-0.0849407593048262,0.0604634375029036
"2545",-0.419930463959015,-0.360459428976877,-1.61219292965937,-0.638114729522639,-1.25708029091552,-1.58238942966113,-0.520665518117657,7.03481113920638,-1.23685148468973
"2546",-0.42329299553399,-0.00629452445617033,0.785206619342247,0.54982339838909,-1.25763002777893,0.957606006628846,-0.394013122332077,-0.181153622798221,2.38216804402129
"2547",-0.421288935925877,-0.364383690636348,-0.53320460656984,-0.195496786115223,-1.25765502812086,-0.511189339941422,-0.389868075491523,-0.181153622798221,-0.845989917745397
"2548",-0.421949963695586,-0.274452620727488,-0.53320460656984,-0.195496786115223,-1.25768407410216,-0.511189339941422,-0.527437937168168,-0.181153622798221,-0.377233873771255
"2549",-0.418546892228876,-0.43959876071417,-1.61219292965937,-0.638114729522639,-1.25846952644013,-1.58238942966113,-0.581862075802997,7.03481113920638,-1.38750836050271
"2550",-0.421360366993995,-0.370379088917045,0.528899118111476,-0.950234373952078,-1.25884142611344,-0.387618313935726,-0.442562391429114,-0.181153622798221,0.213913734786205
"2551",-0.421996247227751,-0.283718245918707,0.528899118111476,-0.950234373952078,-1.25884363412085,-0.387618313935726,-0.0881282483976721,-0.181153622798221,0.474588235003952
"2552",-0.423418838313638,0.0886508862933855,0.785206619342247,0.54982339838909,-1.25887314307145,0.957606006628846,-0.346296126419561,-0.181153622798221,1.3978301395577
"2553",-0.419943137367142,-0.453115680889068,0.536423357901715,-1.32693049579464,-1.25907801054576,-0.677122716065477,-0.283353426954932,0.396123558162147,-0.54688120617779
"2554",-0.420942473474813,-0.399920089054032,-0.53320460656984,-0.195496786115223,-1.2592058612972,-0.511189339941422,-0.486542317552311,-0.181153622798221,-0.978501721190468
"2555",-0.417244490367822,-0.536070273810918,-0.362673138113786,-0.674438998701078,-1.25955878635203,-0.771103425181075,-0.517646487938514,-0.181153622798221,-1.68254890515565
"2556",-0.420887775127236,-0.414854089834896,0.528899118111476,-0.950234373952078,-1.25960256900212,-0.387618313935726,-0.211810571250257,-0.181153622798221,-0.0654025420793541
"2557",-0.420944711965855,-0.380516781706507,-0.362673138113786,-0.674438998701078,-1.26147656186894,-0.771103425181075,-0.508197739431897,-0.181153622798221,-0.817453525607446
"2558",-0.422094466481964,-0.365582770292487,1.33158908931182,-0.320613712452903,-1.2614917330166,0.644134839589643,-0.537637363449058,0.492336421655542,0.509675360176213
"2559",-0.420366575246454,-0.445049135353988,-0.53320460656984,-0.195496786115223,-1.26184913818969,-0.511189339941422,-0.53050592459346,-0.181153622798221,-1.05513376780298
"2560",-0.419692699357123,-0.386621191095273,-1.61219292965937,-0.638114729522639,-1.26226531197281,-1.58238942966113,-0.627065933079902,7.03481113920638,-0.86078911057058
"2561",-0.420973987060901,-0.381388838671594,-0.362673138113786,-0.674438998701078,-1.26335923006808,-0.771103425181075,-0.425198888128526,-0.181153622798221,-0.956099610152094
"2562",-0.419717666721845,-0.437527624092944,-0.199255169985554,-1.24486455498669,-1.26346980138092,-1.1073340424235,-0.386147324784255,-0.181153622798221,-0.15834148416776
"2564",-0.421790169558509,-0.408858691554199,1.33158908931182,-0.320613712452903,-1.26422951262609,0.644134839589643,-0.305351549557556,-0.0849407593048262,-0.195289334756633
"2565",-0.423276594492305,-0.0446651159852552,0.785206619342247,0.54982339838909,-1.26433175049162,0.957606006628846,-0.297746857322524,-0.181153622798221,1.50999336187501
"2566",-0.419109621578226,-0.423029646478045,-1.61219292965937,-0.638114729522639,-1.26433369496266,-1.58238942966113,-0.457983923965819,7.03481113920638,-1.48203500813791
"2567",-0.421738263865,-0.337022838228656,0.528899118111476,-0.950234373952078,-1.26474899266542,-0.387618313935726,-0.39249544770148,0.396123558162147,0.655374024330179
"2568",-0.421482157285896,-0.36983405464301,0.528899118111476,-0.950234373952078,-1.26541192908274,-0.387618313935726,-0.257422405578397,-0.181153622798221,0.56373163537398
"2569",-0.419664790560573,-0.475462181822907,0.536423357901715,-1.32693049579464,-1.26575405626909,-0.677122716065477,-0.43924961777308,-0.181153622798221,-0.612174817760895
"2570",-0.421761439071955,-0.336695815537604,0.528899118111476,-0.950234373952078,-1.26606185250157,-0.387618313935726,-0.180428976469215,0.107484967681963,0.631571752343773
"2571",-0.423070280689556,-0.062542320985589,0.345177335533303,-0.0744158895883173,-1.26675670530982,0.173772555104134,-0.47156140023094,-0.181153622798221,0.879955544415445
"2572",-0.421532001929726,-0.368198941187749,0.528899118111476,-0.950234373952078,-1.26744239132603,-0.387618313935726,-0.342526418466144,-0.181153622798221,0.0171908997936674
