X,Y,ZONE,AREA,DIST_NAME,VDC_NAME,OCHA_VNAME,CBS_CODE,HLCIT_CODE,OCHA_PCODE,HRName,HRPCode,HRParent,District C,Implementi,Sourcing A,District,VDC,VDC Code M
85.894212450001973,27.673224346608727,Bagmati,23273111.0590,Sindhupalchok,Attarpur,Atarpur,23001,524 2 05 23 5 022,C-BAG-23-001,Atarpur,NP-C-BAG-23-001,NP-C-BAG-23,524 2 05 23,Himalayan Disaster Relief Volunteer Group,,Sindhupalchok,Attarpur,524 2 05 23 5 22
85.894212450001973,27.673224346608727,Bagmati,23273111.0590,Sindhupalchok,Attarpur,Atarpur,23001,524 2 05 23 5 022,C-BAG-23-001,Atarpur,NP-C-BAG-23-001,NP-C-BAG-23,524 2 05 23,Relief International,,Sindhupalchok,Attarpur,524 2 05 23 5 22
85.894212450001973,27.673224346608727,Bagmati,23273111.0590,Sindhupalchok,Attarpur,Atarpur,23001,524 2 05 23 5 022,C-BAG-23-001,Atarpur,NP-C-BAG-23-001,NP-C-BAG-23,524 2 05 23,UNHCR,,Sindhupalchok,Attarpur,524 2 05 23 5 22
85.605562659220638,27.782636887539383,Bagmati,20085815.7030,Sindhupalchok,Bandegaun,Badegau,23002,524 2 05 23 5 044,C-BAG-23-002,Badegau,NP-C-BAG-23-002,NP-C-BAG-23,524 2 05 23,GlobalMedic,,Sindhupalchok,Bandegaun,524 2 05 23 5 44
85.605562659220638,27.782636887539383,Bagmati,20085815.7030,Sindhupalchok,Bandegaun,Badegau,23002,524 2 05 23 5 044,C-BAG-23-002,Badegau,NP-C-BAG-23-002,NP-C-BAG-23,524 2 05 23,GlobalMedic,,Sindhupalchok,Bandegaun,524 2 05 23 5 44
85.605562659220638,27.782636887539383,Bagmati,20085815.7030,Sindhupalchok,Bandegaun,Badegau,23002,524 2 05 23 5 044,C-BAG-23-002,Badegau,NP-C-BAG-23-002,NP-C-BAG-23,524 2 05 23,Himalayan Disaster Relief Volunteer Group,,Sindhupalchok,Bandegaun,524 2 05 23 5 44
85.605562659220638,27.782636887539383,Bagmati,20085815.7030,Sindhupalchok,Bandegaun,Badegau,23002,524 2 05 23 5 044,C-BAG-23-002,Badegau,NP-C-BAG-23-002,NP-C-BAG-23,524 2 05 23,Plan International,,Sindhupalchok,Bandegaun,524 2 05 23 5 44
85.605562659220638,27.782636887539383,Bagmati,20085815.7030,Sindhupalchok,Bandegaun,Badegau,23002,524 2 05 23 5 044,C-BAG-23-002,Badegau,NP-C-BAG-23-002,NP-C-BAG-23,524 2 05 23,Plan International,,Sindhupalchok,Bandegaun,524 2 05 23 5 44
85.605562659220638,27.782636887539383,Bagmati,20085815.7030,Sindhupalchok,Bandegaun,Badegau,23002,524 2 05 23 5 044,C-BAG-23-002,Badegau,NP-C-BAG-23-002,NP-C-BAG-23,524 2 05 23,Plan International,,Sindhupalchok,Bandegaun,524 2 05 23 5 44
85.554578800740657,27.800473818738507,Bagmati,14873603.2860,Sindhupalchok,Bansbari,Bansbari,23003,524 2 05 23 5 066,C-BAG-23-003,Bansbari,NP-C-BAG-23-003,NP-C-BAG-23,524 2 05 23,Save the Children,,Sindhupalchok,Bansbari,524 2 05 23 5 66
85.554578800740657,27.800473818738507,Bagmati,14873603.2860,Sindhupalchok,Bansbari,Bansbari,23003,524 2 05 23 5 066,C-BAG-23-003,Bansbari,NP-C-BAG-23-003,NP-C-BAG-23,524 2 05 23,Save the Children,,Sindhupalchok,Bansbari,524 2 05 23 5 66
85.554578800740657,27.800473818738507,Bagmati,14873603.2860,Sindhupalchok,Bansbari,Bansbari,23003,524 2 05 23 5 066,C-BAG-23-003,Bansbari,NP-C-BAG-23-003,NP-C-BAG-23,524 2 05 23,Save the Children,,Sindhupalchok,Bansbari,524 2 05 23 5 66
85.554578800740657,27.800473818738507,Bagmati,14873603.2860,Sindhupalchok,Bansbari,Bansbari,23003,524 2 05 23 5 066,C-BAG-23-003,Bansbari,NP-C-BAG-23-003,NP-C-BAG-23,524 2 05 23,Save the Children,,Sindhupalchok,Bansbari,524 2 05 23 5 66
85.554578800740657,27.800473818738507,Bagmati,14873603.2860,Sindhupalchok,Bansbari,Bansbari,23003,524 2 05 23 5 066,C-BAG-23-003,Bansbari,NP-C-BAG-23-003,NP-C-BAG-23,524 2 05 23,Save the Children,,Sindhupalchok,Bansbari,524 2 05 23 5 66
85.554578800740657,27.800473818738507,Bagmati,14873603.2860,Sindhupalchok,Bansbari,Bansbari,23003,524 2 05 23 5 066,C-BAG-23-003,Bansbari,NP-C-BAG-23-003,NP-C-BAG-23,524 2 05 23,Save the Children,,Sindhupalchok,Bansbari,524 2 05 23 5 66
85.554578800740657,27.800473818738507,Bagmati,14873603.2860,Sindhupalchok,Bansbari,Bansbari,23003,524 2 05 23 5 066,C-BAG-23-003,Bansbari,NP-C-BAG-23-003,NP-C-BAG-23,524 2 05 23,Save the Children,,Sindhupalchok,Bansbari,524 2 05 23 5 66
85.554578800740657,27.800473818738507,Bagmati,14873603.2860,Sindhupalchok,Bansbari,Bansbari,23003,524 2 05 23 5 066,C-BAG-23-003,Bansbari,NP-C-BAG-23-003,NP-C-BAG-23,524 2 05 23,UNHCR,,Sindhupalchok,Bansbari,524 2 05 23 5 66
85.554578800740657,27.800473818738507,Bagmati,14873603.2860,Sindhupalchok,Bansbari,Bansbari,23003,524 2 05 23 5 066,C-BAG-23-003,Bansbari,NP-C-BAG-23-003,NP-C-BAG-23,524 2 05 23,We World Onlus,,Sindhupalchok,Bansbari,524 2 05 23 5 66
85.554578800740657,27.800473818738507,Bagmati,14873603.2860,Sindhupalchok,Bansbari,Bansbari,23003,524 2 05 23 5 066,C-BAG-23-003,Bansbari,NP-C-BAG-23-003,NP-C-BAG-23,524 2 05 23,We World Onlus,,Sindhupalchok,Bansbari,524 2 05 23 5 66
85.554578800740657,27.800473818738507,Bagmati,14873603.2860,Sindhupalchok,Bansbari,Bansbari,23003,524 2 05 23 5 066,C-BAG-23-003,Bansbari,NP-C-BAG-23-003,NP-C-BAG-23,524 2 05 23,We World Onlus,,Sindhupalchok,Bansbari,524 2 05 23 5 66
85.602549174142126,27.902538914763852,Bagmati,14974747.1560,Sindhupalchok,Banskharka,Banskharka,23004,524 2 05 23 5 054,C-BAG-23-004,Banskharka,NP-C-BAG-23-004,NP-C-BAG-23,524 2 05 23,CARE,,Sindhupalchok,Banskharka,524 2 05 23 5 54
85.602549174142126,27.902538914763852,Bagmati,14974747.1560,Sindhupalchok,Banskharka,Banskharka,23004,524 2 05 23 5 054,C-BAG-23-004,Banskharka,NP-C-BAG-23-004,NP-C-BAG-23,524 2 05 23,CARE,,Sindhupalchok,Banskharka,524 2 05 23 5 54
85.602549174142126,27.902538914763852,Bagmati,14974747.1560,Sindhupalchok,Banskharka,Banskharka,23004,524 2 05 23 5 054,C-BAG-23-004,Banskharka,NP-C-BAG-23-004,NP-C-BAG-23,524 2 05 23,CARE,,Sindhupalchok,Banskharka,524 2 05 23 5 54
85.602549174142126,27.902538914763852,Bagmati,14974747.1560,Sindhupalchok,Banskharka,Banskharka,23004,524 2 05 23 5 054,C-BAG-23-004,Banskharka,NP-C-BAG-23-004,NP-C-BAG-23,524 2 05 23,ISR-NEPAL,IOM-USAID,Sindhupalchok,Banskharka,524 2 05 23 5 54
85.779119558736653,27.861863242573566,Bagmati,18416119.4170,Sindhupalchok,Baramchae,Baramchi,23005,524 2 05 23 5 053,C-BAG-23-005,Baramchi,NP-C-BAG-23-005,NP-C-BAG-23,524 2 05 23,Lutheran World Federation (LWF),,Sindhupalchok,Baramchae,524 2 05 23 5 53
85.779119558736653,27.861863242573566,Bagmati,18416119.4170,Sindhupalchok,Baramchae,Baramchi,23005,524 2 05 23 5 053,C-BAG-23-005,Baramchi,NP-C-BAG-23-005,NP-C-BAG-23,524 2 05 23,Lutheran World Federation (LWF),,Sindhupalchok,Baramchae,524 2 05 23 5 53
85.91544115598029,27.80003412441874,Bagmati,10486103.8330,Sindhupalchok,Barhabise,Barhabise,23006,524 2 05 23 5 002,C-BAG-23-006,Barhabise,NP-C-BAG-23-006,NP-C-BAG-23,524 2 05 23,Christian Aid,,Sindhupalchok,Barhabise,524 2 05 23 5 2
85.91544115598029,27.80003412441874,Bagmati,10486103.8330,Sindhupalchok,Barhabise,Barhabise,23006,524 2 05 23 5 002,C-BAG-23-006,Barhabise,NP-C-BAG-23-006,NP-C-BAG-23,524 2 05 23,Christian Aid,,Sindhupalchok,Barhabise,524 2 05 23 5 2
85.91544115598029,27.80003412441874,Bagmati,10486103.8330,Sindhupalchok,Barhabise,Barhabise,23006,524 2 05 23 5 002,C-BAG-23-006,Barhabise,NP-C-BAG-23-006,NP-C-BAG-23,524 2 05 23,Christian Aid,,Sindhupalchok,Barhabise,524 2 05 23 5 2
85.91544115598029,27.80003412441874,Bagmati,10486103.8330,Sindhupalchok,Barhabise,Barhabise,23006,524 2 05 23 5 002,C-BAG-23-006,Barhabise,NP-C-BAG-23-006,NP-C-BAG-23,524 2 05 23,Christian Aid,,Sindhupalchok,Barhabise,524 2 05 23 5 2
85.91544115598029,27.80003412441874,Bagmati,10486103.8330,Sindhupalchok,Barhabise,Barhabise,23006,524 2 05 23 5 002,C-BAG-23-006,Barhabise,NP-C-BAG-23-006,NP-C-BAG-23,524 2 05 23,Christian Aid,,Sindhupalchok,Barhabise,524 2 05 23 5 2
85.91544115598029,27.80003412441874,Bagmati,10486103.8330,Sindhupalchok,Barhabise,Barhabise,23006,524 2 05 23 5 002,C-BAG-23-006,Barhabise,NP-C-BAG-23-006,NP-C-BAG-23,524 2 05 23,Islamic Relief Worldwide,Islamic Relief Worldwide,Sindhupalchok,Barhabise,524 2 05 23 5 2
85.91544115598029,27.80003412441874,Bagmati,10486103.8330,Sindhupalchok,Barhabise,Barhabise,23006,524 2 05 23 5 002,C-BAG-23-006,Barhabise,NP-C-BAG-23-006,NP-C-BAG-23,524 2 05 23,Islamic Relief Worldwide,Islamic Relief Worldwide,Sindhupalchok,Barhabise,524 2 05 23 5 2
85.91544115598029,27.80003412441874,Bagmati,10486103.8330,Sindhupalchok,Barhabise,Barhabise,23006,524 2 05 23 5 002,C-BAG-23-006,Barhabise,NP-C-BAG-23-006,NP-C-BAG-23,524 2 05 23,Islamic Relief Worldwide,Islamic Relief Worldwide,Sindhupalchok,Barhabise,524 2 05 23 5 2
85.594842953162697,28.051352071144105,Bagmati,137197428.0760,Sindhupalchok,Baruwa,Baruwa,23007,524 2 05 23 5 070,C-BAG-23-007,Baruwa,NP-C-BAG-23-007,NP-C-BAG-23,524 2 05 23,CARE,,Sindhupalchok,Baruwa,524 2 05 23 5 70
85.594842953162697,28.051352071144105,Bagmati,137197428.0760,Sindhupalchok,Baruwa,Baruwa,23007,524 2 05 23 5 070,C-BAG-23-007,Baruwa,NP-C-BAG-23-007,NP-C-BAG-23,524 2 05 23,CARE,,Sindhupalchok,Baruwa,524 2 05 23 5 70
85.594842953162697,28.051352071144105,Bagmati,137197428.0760,Sindhupalchok,Baruwa,Baruwa,23007,524 2 05 23 5 070,C-BAG-23-007,Baruwa,NP-C-BAG-23-007,NP-C-BAG-23,524 2 05 23,CARE,,Sindhupalchok,Baruwa,524 2 05 23 5 70
85.594842953162697,28.051352071144105,Bagmati,137197428.0760,Sindhupalchok,Baruwa,Baruwa,23007,524 2 05 23 5 070,C-BAG-23-007,Baruwa,NP-C-BAG-23-007,NP-C-BAG-23,524 2 05 23,CARE,,Sindhupalchok,Baruwa,524 2 05 23 5 70
85.594842953162697,28.051352071144105,Bagmati,137197428.0760,Sindhupalchok,Baruwa,Baruwa,23007,524 2 05 23 5 070,C-BAG-23-007,Baruwa,NP-C-BAG-23-007,NP-C-BAG-23,524 2 05 23,Himalayan Disaster Relief Volunteer Group,,Sindhupalchok,Baruwa,524 2 05 23 5 70
85.594842953162697,28.051352071144105,Bagmati,137197428.0760,Sindhupalchok,Baruwa,Baruwa,23007,524 2 05 23 5 070,C-BAG-23-007,Baruwa,NP-C-BAG-23-007,NP-C-BAG-23,524 2 05 23,ISR-NEPAL,IOM-USAID,Sindhupalchok,Baruwa,524 2 05 23 5 70
85.594842953162697,28.051352071144105,Bagmati,137197428.0760,Sindhupalchok,Baruwa,Baruwa,23007,524 2 05 23 5 070,C-BAG-23-007,Baruwa,NP-C-BAG-23-007,NP-C-BAG-23,524 2 05 23,Save the Children,,Sindhupalchok,Baruwa,524 2 05 23 5 70
85.594842953162697,28.051352071144105,Bagmati,137197428.0760,Sindhupalchok,Baruwa,Baruwa,23007,524 2 05 23 5 070,C-BAG-23-007,Baruwa,NP-C-BAG-23-007,NP-C-BAG-23,524 2 05 23,Save the Children,,Sindhupalchok,Baruwa,524 2 05 23 5 70
85.594842953162697,28.051352071144105,Bagmati,137197428.0760,Sindhupalchok,Baruwa,Baruwa,23007,524 2 05 23 5 070,C-BAG-23-007,Baruwa,NP-C-BAG-23-007,NP-C-BAG-23,524 2 05 23,Save the Children,,Sindhupalchok,Baruwa,524 2 05 23 5 70
85.594842953162697,28.051352071144105,Bagmati,137197428.0760,Sindhupalchok,Baruwa,Baruwa,23007,524 2 05 23 5 070,C-BAG-23-007,Baruwa,NP-C-BAG-23-007,NP-C-BAG-23,524 2 05 23,Save the Children,,Sindhupalchok,Baruwa,524 2 05 23 5 70
85.594842953162697,28.051352071144105,Bagmati,137197428.0760,Sindhupalchok,Baruwa,Baruwa,23007,524 2 05 23 5 070,C-BAG-23-007,Baruwa,NP-C-BAG-23-007,NP-C-BAG-23,524 2 05 23,Save the Children,,Sindhupalchok,Baruwa,524 2 05 23 5 70
85.594842953162697,28.051352071144105,Bagmati,137197428.0760,Sindhupalchok,Baruwa,Baruwa,23007,524 2 05 23 5 070,C-BAG-23-007,Baruwa,NP-C-BAG-23-007,NP-C-BAG-23,524 2 05 23,Save the Children,,Sindhupalchok,Baruwa,524 2 05 23 5 70
85.594842953162697,28.051352071144105,Bagmati,137197428.0760,Sindhupalchok,Baruwa,Baruwa,23007,524 2 05 23 5 070,C-BAG-23-007,Baruwa,NP-C-BAG-23-007,NP-C-BAG-23,524 2 05 23,Save the Children,,Sindhupalchok,Baruwa,524 2 05 23 5 70
85.594842953162697,28.051352071144105,Bagmati,137197428.0760,Sindhupalchok,Baruwa,Baruwa,23007,524 2 05 23 5 070,C-BAG-23-007,Baruwa,NP-C-BAG-23-007,NP-C-BAG-23,524 2 05 23,Save the Children,,Sindhupalchok,Baruwa,524 2 05 23 5 70
85.743078497661017,27.811065717466455,Bagmati,22144578.2770,Sindhupalchok,Batase,Batase,23008,524 2 05 23 5 033,C-BAG-23-008,Batase,NP-C-BAG-23-008,NP-C-BAG-23,524 2 05 23,Plan International,,Sindhupalchok,Batase,524 2 05 23 5 33
85.743078497661017,27.811065717466455,Bagmati,22144578.2770,Sindhupalchok,Batase,Batase,23008,524 2 05 23 5 033,C-BAG-23-008,Batase,NP-C-BAG-23-008,NP-C-BAG-23,524 2 05 23,Plan International,,Sindhupalchok,Batase,524 2 05 23 5 33
85.743078497661017,27.811065717466455,Bagmati,22144578.2770,Sindhupalchok,Batase,Batase,23008,524 2 05 23 5 033,C-BAG-23-008,Batase,NP-C-BAG-23-008,NP-C-BAG-23,524 2 05 23,Plan International,,Sindhupalchok,Batase,524 2 05 23 5 33
85.630361179535356,27.738864081968355,Bagmati,10866251.9450,Sindhupalchok,Bhimtar,Bhimtar,23009,524 2 05 23 5 045,C-BAG-23-009,Bhimtar,NP-C-BAG-23-009,NP-C-BAG-23,524 2 05 23,HelpAge International,INTERNATIONAL MEDICAL CORPS,Sindhupalchok,Bhimtar,524 2 05 23 5 45
85.630361179535356,27.738864081968355,Bagmati,10866251.9450,Sindhupalchok,Bhimtar,Bhimtar,23009,524 2 05 23 5 045,C-BAG-23-009,Bhimtar,NP-C-BAG-23-009,NP-C-BAG-23,524 2 05 23,Malteser International,,Sindhupalchok,Bhimtar,524 2 05 23 5 45
85.630361179535356,27.738864081968355,Bagmati,10866251.9450,Sindhupalchok,Bhimtar,Bhimtar,23009,524 2 05 23 5 045,C-BAG-23-009,Bhimtar,NP-C-BAG-23-009,NP-C-BAG-23,524 2 05 23,Plan International,,Sindhupalchok,Bhimtar,524 2 05 23 5 45
85.630361179535356,27.738864081968355,Bagmati,10866251.9450,Sindhupalchok,Bhimtar,Bhimtar,23009,524 2 05 23 5 045,C-BAG-23-009,Bhimtar,NP-C-BAG-23-009,NP-C-BAG-23,524 2 05 23,Plan International,,Sindhupalchok,Bhimtar,524 2 05 23 5 45
85.630361179535356,27.738864081968355,Bagmati,10866251.9450,Sindhupalchok,Bhimtar,Bhimtar,23009,524 2 05 23 5 045,C-BAG-23-009,Bhimtar,NP-C-BAG-23-009,NP-C-BAG-23,524 2 05 23,Save the Children,,Sindhupalchok,Bhimtar,524 2 05 23 5 45
85.630361179535356,27.738864081968355,Bagmati,10866251.9450,Sindhupalchok,Bhimtar,Bhimtar,23009,524 2 05 23 5 045,C-BAG-23-009,Bhimtar,NP-C-BAG-23-009,NP-C-BAG-23,524 2 05 23,Save the Children,,Sindhupalchok,Bhimtar,524 2 05 23 5 45
85.661123662244393,27.738554875329424,Bagmati,14629333.4460,Sindhupalchok,Bhotsipa,Bhotasipa,23013,524 2 05 23 5 043,C-BAG-23-010,Bhotasipa,NP-C-BAG-23-010,NP-C-BAG-23,524 2 05 23,GlobalMedic,,Sindhupalchok,Bhotsipa,524 2 05 23 5 43
85.661123662244393,27.738554875329424,Bagmati,14629333.4460,Sindhupalchok,Bhotsipa,Bhotasipa,23013,524 2 05 23 5 043,C-BAG-23-010,Bhotasipa,NP-C-BAG-23-010,NP-C-BAG-23,524 2 05 23,Malteser International,,Sindhupalchok,Bhotsipa,524 2 05 23 5 43
85.661123662244393,27.738554875329424,Bagmati,14629333.4460,Sindhupalchok,Bhotsipa,Bhotasipa,23013,524 2 05 23 5 043,C-BAG-23-010,Bhotasipa,NP-C-BAG-23-010,NP-C-BAG-23,524 2 05 23,Plan International,,Sindhupalchok,Bhotsipa,524 2 05 23 5 43
85.661123662244393,27.738554875329424,Bagmati,14629333.4460,Sindhupalchok,Bhotsipa,Bhotasipa,23013,524 2 05 23 5 043,C-BAG-23-010,Bhotasipa,NP-C-BAG-23-010,NP-C-BAG-23,524 2 05 23,Plan International,,Sindhupalchok,Bhotsipa,524 2 05 23 5 43
85.661123662244393,27.738554875329424,Bagmati,14629333.4460,Sindhupalchok,Bhotsipa,Bhotasipa,23013,524 2 05 23 5 043,C-BAG-23-010,Bhotasipa,NP-C-BAG-23-010,NP-C-BAG-23,524 2 05 23,Plan International,,Sindhupalchok,Bhotsipa,524 2 05 23 5 43
85.661123662244393,27.738554875329424,Bagmati,14629333.4460,Sindhupalchok,Bhotsipa,Bhotasipa,23013,524 2 05 23 5 043,C-BAG-23-010,Bhotasipa,NP-C-BAG-23-010,NP-C-BAG-23,524 2 05 23,Plan International,,Sindhupalchok,Bhotsipa,524 2 05 23 5 43
85.661123662244393,27.738554875329424,Bagmati,14629333.4460,Sindhupalchok,Bhotsipa,Bhotasipa,23013,524 2 05 23 5 043,C-BAG-23-010,Bhotasipa,NP-C-BAG-23-010,NP-C-BAG-23,524 2 05 23,Plan International,,Sindhupalchok,Bhotsipa,524 2 05 23 5 43
85.661123662244393,27.738554875329424,Bagmati,14629333.4460,Sindhupalchok,Bhotsipa,Bhotasipa,23013,524 2 05 23 5 043,C-BAG-23-010,Bhotasipa,NP-C-BAG-23-010,NP-C-BAG-23,524 2 05 23,Women Development Advocacy Center,,Sindhupalchok,Bhotsipa,524 2 05 23 5 43
85.666107609894183,27.884518725726743,Bagmati,21122498.5130,Sindhupalchok,Bhotenamlang,BhoteNamlang,23012,524 2 05 23 5 077,C-BAG-23-011,BhoteNamlang,NP-C-BAG-23-011,NP-C-BAG-23,524 2 05 23,People in Need,,Sindhupalchok,BhoteNamlang,524 2 05 23 5 77
85.666107609894183,27.884518725726743,Bagmati,21122498.5130,Sindhupalchok,Bhotenamlang,BhoteNamlang,23012,524 2 05 23 5 077,C-BAG-23-011,BhoteNamlang,NP-C-BAG-23-011,NP-C-BAG-23,524 2 05 23,People in Need,,Sindhupalchok,BhoteNamlang,524 2 05 23 5 77
85.666107609894183,27.884518725726743,Bagmati,21122498.5130,Sindhupalchok,Bhotenamlang,BhoteNamlang,23012,524 2 05 23 5 077,C-BAG-23-011,BhoteNamlang,NP-C-BAG-23-011,NP-C-BAG-23,524 2 05 23,Plan International,,Sindhupalchok,BhoteNamlang,524 2 05 23 5 77
85.502479462105782,27.797167548023801,Bagmati,16158886.6650,Sindhupalchok,Bhotechaur,Bhotechaur,23011,524 2 05 23 5 063,C-BAG-23-012,Bhotechaur,NP-C-BAG-23-012,NP-C-BAG-23,524 2 05 23,MedAir-MissionEast,,Sindhupalchok,Bhotechaur,524 2 05 23 5 63
85.502479462105782,27.797167548023801,Bagmati,16158886.6650,Sindhupalchok,Bhotechaur,Bhotechaur,23011,524 2 05 23 5 063,C-BAG-23-012,Bhotechaur,NP-C-BAG-23-012,NP-C-BAG-23,524 2 05 23,MedAir-MissionEast,,Sindhupalchok,Bhotechaur,524 2 05 23 5 63
85.502479462105782,27.797167548023801,Bagmati,16158886.6650,Sindhupalchok,Bhotechaur,Bhotechaur,23011,524 2 05 23 5 063,C-BAG-23-012,Bhotechaur,NP-C-BAG-23-012,NP-C-BAG-23,524 2 05 23,We World Onlus,,Sindhupalchok,Bhotechaur,524 2 05 23 5 63
85.973061490396361,27.758773400973087,Bagmati,25902665.4160,Sindhupalchok,Chokati,Choukati,23015,524 2 05 23 5 016,C-BAG-23-013,Choukati,NP-C-BAG-23-013,NP-C-BAG-23,524 2 05 23,Himalayan Disaster Relief Volunteer Group,,Sindhupalchok,Chokati,524 2 05 23 5 16
85.973061490396361,27.758773400973087,Bagmati,25902665.4160,Sindhupalchok,Chokati,Choukati,23015,524 2 05 23 5 016,C-BAG-23-013,Choukati,NP-C-BAG-23-013,NP-C-BAG-23,524 2 05 23,Himalayan Disaster Relief Volunteer Group,,Sindhupalchok,Chokati,524 2 05 23 5 16
85.973061490396361,27.758773400973087,Bagmati,25902665.4160,Sindhupalchok,Chokati,Choukati,23015,524 2 05 23 5 016,C-BAG-23-013,Choukati,NP-C-BAG-23-013,NP-C-BAG-23,524 2 05 23,Himalayan Disaster Relief Volunteer Group,,Sindhupalchok,Chokati,524 2 05 23 5 16
85.973061490396361,27.758773400973087,Bagmati,25902665.4160,Sindhupalchok,Chokati,Choukati,23015,524 2 05 23 5 016,C-BAG-23-013,Choukati,NP-C-BAG-23-013,NP-C-BAG-23,524 2 05 23,Himalayan Disaster Relief Volunteer Group,,Sindhupalchok,Chokati,524 2 05 23 5 16
85.973061490396361,27.758773400973087,Bagmati,25902665.4160,Sindhupalchok,Chokati,Choukati,23015,524 2 05 23 5 016,C-BAG-23-013,Choukati,NP-C-BAG-23-013,NP-C-BAG-23,524 2 05 23,UNHCR,,Sindhupalchok,Chokati,524 2 05 23 5 16
85.720506343485539,27.774318139087249,Bagmati,8629753.9140,Sindhupalchok,Chautara,Choutara,23014,524 2 05 23 5 035,C-BAG-23-014,Choutara,NP-C-BAG-23-014,NP-C-BAG-23,524 2 05 23,Al-Khair Foundation UK,,Sindhupalchok,Chautara,524 2 05 23 5 35
85.720506343485539,27.774318139087249,Bagmati,8629753.9140,Sindhupalchok,Chautara,Choutara,23014,524 2 05 23 5 035,C-BAG-23-014,Choutara,NP-C-BAG-23-014,NP-C-BAG-23,524 2 05 23,Save the Children,,Sindhupalchok,Chautara,524 2 05 23 5 35
85.720506343485539,27.774318139087249,Bagmati,8629753.9140,Sindhupalchok,Chautara,Choutara,23014,524 2 05 23 5 035,C-BAG-23-014,Choutara,NP-C-BAG-23-014,NP-C-BAG-23,524 2 05 23,Save the Children,,Sindhupalchok,Chautara,524 2 05 23 5 35
85.720506343485539,27.774318139087249,Bagmati,8629753.9140,Sindhupalchok,Chautara,Choutara,23014,524 2 05 23 5 035,C-BAG-23-014,Choutara,NP-C-BAG-23-014,NP-C-BAG-23,524 2 05 23,Save the Children,,Sindhupalchok,Chautara,524 2 05 23 5 35
85.720506343485539,27.774318139087249,Bagmati,8629753.9140,Sindhupalchok,Chautara,Choutara,23014,524 2 05 23 5 035,C-BAG-23-014,Choutara,NP-C-BAG-23-014,NP-C-BAG-23,524 2 05 23,Save the Children,,Sindhupalchok,Chautara,524 2 05 23 5 35
85.850910282870871,27.864044346335138,Bagmati,36376942.3060,Sindhupalchok,Dhuyang,Dhumthang,23017,524 2 05 23 5 008,C-BAG-23-015,Dhumthang,NP-C-BAG-23-015,NP-C-BAG-23,524 2 05 23,Himalayan Disaster Relief Volunteer Group,,Sindhupalchok,Dhuyang,524 2 05 23 5 8
85.850910282870871,27.864044346335138,Bagmati,36376942.3060,Sindhupalchok,Dhuyang,Dhumthang,23017,524 2 05 23 5 008,C-BAG-23-015,Dhumthang,NP-C-BAG-23-015,NP-C-BAG-23,524 2 05 23,Himalayan Disaster Relief Volunteer Group,,Sindhupalchok,Dhuyang,524 2 05 23 5 8
85.850910282870871,27.864044346335138,Bagmati,36376942.3060,Sindhupalchok,Dhuyang,Dhumthang,23017,524 2 05 23 5 008,C-BAG-23-015,Dhumthang,NP-C-BAG-23-015,NP-C-BAG-23,524 2 05 23,Himalayan Disaster Relief Volunteer Group,,Sindhupalchok,Dhuyang,524 2 05 23 5 8
85.850910282870871,27.864044346335138,Bagmati,36376942.3060,Sindhupalchok,Dhuyang,Dhumthang,23017,524 2 05 23 5 008,C-BAG-23-015,Dhumthang,NP-C-BAG-23-015,NP-C-BAG-23,524 2 05 23,Mercy corps,,Sindhupalchok,Dhuyang,524 2 05 23 5 8
85.850910282870871,27.864044346335138,Bagmati,36376942.3060,Sindhupalchok,Dhuyang,Dhumthang,23017,524 2 05 23 5 008,C-BAG-23-015,Dhumthang,NP-C-BAG-23-015,NP-C-BAG-23,524 2 05 23,Mercy corps,,Sindhupalchok,Dhuyang,524 2 05 23 5 8
85.850910282870871,27.864044346335138,Bagmati,36376942.3060,Sindhupalchok,Dhuyang,Dhumthang,23017,524 2 05 23 5 008,C-BAG-23-015,Dhumthang,NP-C-BAG-23-015,NP-C-BAG-23,524 2 05 23,Mercy corps,,Sindhupalchok,Dhuyang,524 2 05 23 5 8
85.572948929667334,27.866153537424442,Bagmati,20376487.9850,Sindhupalchok,Dubachaur,Dubachour,23018,524 2 05 23 5 055,C-BAG-23-016,Dubachour,NP-C-BAG-23-016,NP-C-BAG-23,524 2 05 23,Caritas Switzerland,Swiss Solidarity,Sindhupalchok,Dubachaur,524 2 05 23 5 55
85.572948929667334,27.866153537424442,Bagmati,20376487.9850,Sindhupalchok,Dubachaur,Dubachour,23018,524 2 05 23 5 055,C-BAG-23-016,Dubachour,NP-C-BAG-23-016,NP-C-BAG-23,524 2 05 23,HELVETAS Swiss Intercooperation Nepal and Solidar,,Sindhupalchok,Dubachaur,524 2 05 23 5 55
85.572948929667334,27.866153537424442,Bagmati,20376487.9850,Sindhupalchok,Dubachaur,Dubachour,23018,524 2 05 23 5 055,C-BAG-23-016,Dubachour,NP-C-BAG-23-016,NP-C-BAG-23,524 2 05 23,HELVETAS Swiss Intercooperation Nepal and Solidar,,Sindhupalchok,Dubachaur,524 2 05 23 5 55
85.572948929667334,27.866153537424442,Bagmati,20376487.9850,Sindhupalchok,Dubachaur,Dubachour,23018,524 2 05 23 5 055,C-BAG-23-016,Dubachour,NP-C-BAG-23-016,NP-C-BAG-23,524 2 05 23,HELVETAS Swiss Intercooperation Nepal and Solidar,,Sindhupalchok,Dubachaur,524 2 05 23 5 55
